filepath,label,filename,extension
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11281.jpg,dog,11281,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11282.jpg,dog,11282,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11283.jpg,dog,11283,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11284.jpg,dog,11284,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11285.jpg,dog,11285,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11286.jpg,dog,11286,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11287.jpg,dog,11287,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11288.jpg,dog,11288,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11289.jpg,dog,11289,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1129.jpg,dog,1129,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11290.jpg,dog,11290,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11291.jpg,dog,11291,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11292.jpg,dog,11292,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11293.jpg,dog,11293,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11294.jpg,dog,11294,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11295.jpg,dog,11295,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11296.jpg,dog,11296,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11297.jpg,dog,11297,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11298.jpg,dog,11298,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11299.jpg,dog,11299,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\113.jpg,dog,113,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1130.jpg,dog,1130,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11300.jpg,dog,11300,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11301.jpg,dog,11301,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11302.jpg,dog,11302,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11303.jpg,dog,11303,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11304.jpg,dog,11304,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11305.jpg,dog,11305,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11306.jpg,dog,11306,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11307.jpg,dog,11307,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11308.jpg,dog,11308,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11309.jpg,dog,11309,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1131.jpg,dog,1131,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11310.jpg,dog,11310,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11311.jpg,dog,11311,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11312.jpg,dog,11312,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11313.jpg,dog,11313,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11314.jpg,dog,11314,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11315.jpg,dog,11315,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11316.jpg,dog,11316,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11317.jpg,dog,11317,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11318.jpg,dog,11318,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11319.jpg,dog,11319,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1132.jpg,dog,1132,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11320.jpg,dog,11320,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11321.jpg,dog,11321,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11322.jpg,dog,11322,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11323.jpg,dog,11323,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11324.jpg,dog,11324,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11325.jpg,dog,11325,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11326.jpg,dog,11326,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11327.jpg,dog,11327,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11328.jpg,dog,11328,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11329.jpg,dog,11329,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1133.jpg,dog,1133,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11330.jpg,dog,11330,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11331.jpg,dog,11331,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11332.jpg,dog,11332,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11333.jpg,dog,11333,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11334.jpg,dog,11334,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11335.jpg,dog,11335,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11336.jpg,dog,11336,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11337.jpg,dog,11337,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11338.jpg,dog,11338,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11339.jpg,dog,11339,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1134.jpg,dog,1134,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11340.jpg,dog,11340,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11341.jpg,dog,11341,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11342.jpg,dog,11342,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11343.jpg,dog,11343,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11344.jpg,dog,11344,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11345.jpg,dog,11345,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11346.jpg,dog,11346,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11347.jpg,dog,11347,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11348.jpg,dog,11348,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11349.jpg,dog,11349,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1135.jpg,dog,1135,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11350.jpg,dog,11350,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11351.jpg,dog,11351,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11352.jpg,dog,11352,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11353.jpg,dog,11353,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11354.jpg,dog,11354,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11355.jpg,dog,11355,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11356.jpg,dog,11356,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11357.jpg,dog,11357,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11358.jpg,dog,11358,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11359.jpg,dog,11359,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1136.jpg,dog,1136,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11360.jpg,dog,11360,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11361.jpg,dog,11361,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11362.jpg,dog,11362,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11363.jpg,dog,11363,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11364.jpg,dog,11364,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11365.jpg,dog,11365,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11366.jpg,dog,11366,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11367.jpg,dog,11367,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11368.jpg,dog,11368,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11369.jpg,dog,11369,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1137.jpg,dog,1137,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11370.jpg,dog,11370,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11371.jpg,dog,11371,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11372.jpg,dog,11372,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11373.jpg,dog,11373,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11374.jpg,dog,11374,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11375.jpg,dog,11375,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11376.jpg,dog,11376,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11377.jpg,dog,11377,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11378.jpg,dog,11378,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11379.jpg,dog,11379,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1138.jpg,dog,1138,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11380.jpg,dog,11380,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11381.jpg,dog,11381,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11382.jpg,dog,11382,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11383.jpg,dog,11383,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11384.jpg,dog,11384,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11385.jpg,dog,11385,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11386.jpg,dog,11386,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11387.jpg,dog,11387,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11388.jpg,dog,11388,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11389.jpg,dog,11389,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1139.jpg,dog,1139,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11390.jpg,dog,11390,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11391.jpg,dog,11391,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11392.jpg,dog,11392,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11393.jpg,dog,11393,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11394.jpg,dog,11394,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11395.jpg,dog,11395,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11396.jpg,dog,11396,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11397.jpg,dog,11397,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11398.jpg,dog,11398,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11399.jpg,dog,11399,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\114.jpg,dog,114,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1140.jpg,dog,1140,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11400.jpg,dog,11400,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11401.jpg,dog,11401,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11402.jpg,dog,11402,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11403.jpg,dog,11403,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11404.jpg,dog,11404,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11405.jpg,dog,11405,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11406.jpg,dog,11406,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11407.jpg,dog,11407,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11408.jpg,dog,11408,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11409.jpg,dog,11409,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1141.jpg,dog,1141,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11410.jpg,dog,11410,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11411.jpg,dog,11411,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11412.jpg,dog,11412,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11413.jpg,dog,11413,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11414.jpg,dog,11414,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11415.jpg,dog,11415,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11416.jpg,dog,11416,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11417.jpg,dog,11417,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11418.jpg,dog,11418,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11419.jpg,dog,11419,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1142.jpg,dog,1142,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11420.jpg,dog,11420,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11421.jpg,dog,11421,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11422.jpg,dog,11422,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11423.jpg,dog,11423,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11424.jpg,dog,11424,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11425.jpg,dog,11425,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11426.jpg,dog,11426,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11427.jpg,dog,11427,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11428.jpg,dog,11428,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11429.jpg,dog,11429,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1143.jpg,dog,1143,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11430.jpg,dog,11430,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11431.jpg,dog,11431,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11432.jpg,dog,11432,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11433.jpg,dog,11433,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11434.jpg,dog,11434,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11435.jpg,dog,11435,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11436.jpg,dog,11436,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11437.jpg,dog,11437,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11438.jpg,dog,11438,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11439.jpg,dog,11439,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1144.jpg,dog,1144,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11440.jpg,dog,11440,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11441.jpg,dog,11441,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11442.jpg,dog,11442,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11443.jpg,dog,11443,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11444.jpg,dog,11444,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11445.jpg,dog,11445,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11446.jpg,dog,11446,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11447.jpg,dog,11447,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11448.jpg,dog,11448,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11449.jpg,dog,11449,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1145.jpg,dog,1145,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11450.jpg,dog,11450,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11451.jpg,dog,11451,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11452.jpg,dog,11452,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11453.jpg,dog,11453,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11454.jpg,dog,11454,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11455.jpg,dog,11455,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11456.jpg,dog,11456,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11457.jpg,dog,11457,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11458.jpg,dog,11458,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11459.jpg,dog,11459,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\1146.jpg,dog,1146,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11460.jpg,dog,11460,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11461.jpg,dog,11461,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11462.jpg,dog,11462,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11463.jpg,dog,11463,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11464.jpg,dog,11464,.jpg
c:\Users\taikh\OneDrive\Documents\JSI Checkpoint 1\CatDogClassifier\PetImages\Dog\11465.jpg,dog,11465,.jpg
